Step,Intersection,Total Cars,Waiting Cars,Average Speed,Waiting Time
56.0,tlshoria_square1,1,0,14.86,0.0
56.0,tlshoria_square2,14,5,14.41,23.0
56.0,tlshoria_square3,0,0,22.22,0.0
56.0,tlslasilky_square,0,0,27.78,0.0
56.0,tlslasilky_square2,0,0,27.78,0.0
56.0,tlslasilky_square3,0,0,27.78,0.0
56.0,tlsmoomen,0,0,22.22,0.0
56.0,tlsmoomen2,0,0,25.0,0.0
56.0,tlsmoomen3,1,0,20.86,0.0
56.0,tlsnasser_square,0,0,20.82,0.0
57.0,tlshoria_square1,1,1,14.83,1.0
57.0,tlshoria_square2,15,7,14.34,30.0
57.0,tlshoria_square3,0,0,22.22,0.0
57.0,tlslasilky_square,0,0,27.78,0.0
57.0,tlslasilky_square2,0,0,27.78,0.0
57.0,tlslasilky_square3,0,0,27.78,0.0
57.0,tlsmoomen,0,0,22.22,0.0
57.0,tlsmoomen2,0,0,25.0,0.0
57.0,tlsmoomen3,1,0,19.36,0.0
57.0,tlsnasser_square,0,0,20.82,0.0
58.0,tlshoria_square1,1,1,14.82,2.0
58.0,tlshoria_square2,16,8,14.39,38.0
58.0,tlshoria_square3,0,0,22.22,0.0
58.0,tlslasilky_square,0,0,27.78,0.0
58.0,tlslasilky_square2,0,0,27.78,0.0
58.0,tlslasilky_square3,0,0,27.78,0.0
58.0,tlsmoomen,0,0,22.22,0.0
58.0,tlsmoomen2,0,0,25.0,0.0
58.0,tlsmoomen3,1,0,19.53,0.0
58.0,tlsnasser_square,0,0,20.82,0.0
59.0,tlshoria_square1,1,1,14.81,3.0
59.0,tlshoria_square2,16,8,13.86,46.0
59.0,tlshoria_square3,0,0,22.22,0.0
59.0,tlslasilky_square,0,0,27.78,0.0
59.0,tlslasilky_square2,0,0,27.78,0.0
59.0,tlslasilky_square3,0,0,27.78,0.0
59.0,tlsmoomen,0,0,22.22,0.0
59.0,tlsmoomen2,0,0,25.0,0.0
59.0,tlsmoomen3,1,0,19.21,0.0
59.0,tlsnasser_square,0,0,20.82,0.0
60.0,tlshoria_square1,1,1,14.81,4.0
60.0,tlshoria_square2,17,10,13.76,56.0
60.0,tlshoria_square3,0,0,22.22,0.0
60.0,tlslasilky_square,0,0,27.78,0.0
60.0,tlslasilky_square2,0,0,27.78,0.0
60.0,tlslasilky_square3,0,0,27.78,0.0
60.0,tlsmoomen,0,0,22.22,0.0
60.0,tlsmoomen2,0,0,25.0,0.0
60.0,tlsmoomen3,1,0,20.01,0.0
60.0,tlsnasser_square,1,0,20.62,0.0
61.0,tlshoria_square1,1,1,14.81,5.0
61.0,tlshoria_square2,19,10,14.09,66.0
61.0,tlshoria_square3,0,0,22.22,0.0
61.0,tlslasilky_square,0,0,27.78,0.0
61.0,tlslasilky_square2,0,0,27.78,0.0
61.0,tlslasilky_square3,0,0,27.78,0.0
61.0,tlsmoomen,0,0,22.22,0.0
61.0,tlsmoomen2,0,0,25.0,0.0
61.0,tlsmoomen3,1,0,19.54,0.0
61.0,tlsnasser_square,1,0,20.67,0.0
62.0,tlshoria_square1,1,1,14.81,6.0
62.0,tlshoria_square2,19,10,13.39,76.0
62.0,tlshoria_square3,0,0,22.22,0.0
62.0,tlslasilky_square,0,0,27.78,0.0
62.0,tlslasilky_square2,0,0,27.78,0.0
62.0,tlslasilky_square3,0,0,27.78,0.0
62.0,tlsmoomen,0,0,22.22,0.0
62.0,tlsmoomen2,0,0,25.0,0.0
62.0,tlsmoomen3,1,0,19.61,0.0
62.0,tlsnasser_square,1,0,20.76,0.0
63.0,tlshoria_square1,1,1,14.81,7.0
63.0,tlshoria_square2,20,11,13.21,87.0
63.0,tlshoria_square3,0,0,22.22,0.0
63.0,tlslasilky_square,0,0,27.78,0.0
63.0,tlslasilky_square2,0,0,27.78,0.0
63.0,tlslasilky_square3,0,0,27.78,0.0
63.0,tlsmoomen,0,0,22.22,0.0
63.0,tlsmoomen2,0,0,25.0,0.0
63.0,tlsmoomen3,1,0,19.12,0.0
63.0,tlsnasser_square,1,0,20.79,0.0
64.0,tlshoria_square1,1,1,14.81,8.0
64.0,tlshoria_square2,20,12,12.57,99.0
64.0,tlshoria_square3,0,0,22.22,0.0
64.0,tlslasilky_square,0,0,27.78,0.0
64.0,tlslasilky_square2,0,0,27.78,0.0
64.0,tlslasilky_square3,0,0,27.78,0.0
64.0,tlsmoomen,0,0,22.22,0.0
64.0,tlsmoomen2,0,0,25.0,0.0
64.0,tlsmoomen3,1,0,19.84,0.0
64.0,tlsnasser_square,1,0,20.79,0.0
65.0,tlshoria_square1,1,1,14.81,9.0
65.0,tlshoria_square2,21,13,12.62,112.0
65.0,tlshoria_square3,0,0,22.22,0.0
65.0,tlslasilky_square,0,0,27.78,0.0
65.0,tlslasilky_square2,0,0,27.78,0.0
65.0,tlslasilky_square3,0,0,27.78,0.0
65.0,tlsmoomen,0,0,22.22,0.0
65.0,tlsmoomen2,0,0,25.0,0.0
65.0,tlsmoomen3,1,0,19.26,0.0
65.0,tlsnasser_square,1,0,20.7,0.0
66.0,tlshoria_square1,1,1,14.81,10.0
66.0,tlshoria_square2,22,13,12.69,125.0
66.0,tlshoria_square3,0,0,22.22,0.0
66.0,tlslasilky_square,0,0,27.78,0.0
66.0,tlslasilky_square2,0,0,27.78,0.0
66.0,tlslasilky_square3,0,0,27.78,0.0
66.0,tlsmoomen,0,0,22.22,0.0
66.0,tlsmoomen2,0,0,25.0,0.0
66.0,tlsmoomen3,0,0,25.93,0.0
66.0,tlsnasser_square,1,0,20.64,0.0
67.0,tlshoria_square1,1,1,14.81,11.0
67.0,tlshoria_square2,22,14,12.28,139.0
67.0,tlshoria_square3,0,0,22.22,0.0
67.0,tlslasilky_square,0,0,27.78,0.0
67.0,tlslasilky_square2,0,0,27.78,0.0
67.0,tlslasilky_square3,0,0,27.78,0.0
67.0,tlsmoomen,1,0,20.91,0.0
67.0,tlsmoomen2,0,0,25.0,0.0
67.0,tlsmoomen3,1,0,19.09,0.0
67.0,tlsnasser_square,2,0,20.67,0.0
68.0,tlshoria_square1,1,1,14.81,12.0
68.0,tlshoria_square2,23,14,12.35,153.0
68.0,tlshoria_square3,0,0,22.22,0.0
68.0,tlslasilky_square,0,0,27.78,0.0
68.0,tlslasilky_square2,0,0,27.78,0.0
68.0,tlslasilky_square3,0,0,27.78,0.0
68.0,tlsmoomen,1,0,21.12,0.0
68.0,tlsmoomen2,0,0,25.0,0.0
68.0,tlsmoomen3,1,0,18.43,0.0
68.0,tlsnasser_square,2,0,20.59,0.0
69.0,tlshoria_square1,1,1,14.81,13.0
69.0,tlshoria_square2,23,17,12.04,170.0
69.0,tlshoria_square3,0,0,22.22,0.0
69.0,tlslasilky_square,0,0,27.78,0.0
69.0,tlslasilky_square2,0,0,27.78,0.0
69.0,tlslasilky_square3,0,0,27.78,0.0
69.0,tlsmoomen,1,0,21.25,0.0
69.0,tlsmoomen2,0,0,25.0,0.0
69.0,tlsmoomen3,2,0,17.84,0.0
69.0,tlsnasser_square,2,0,20.63,0.0
70.0,tlshoria_square1,1,1,14.81,14.0
70.0,tlshoria_square2,23,17,11.73,186.0
70.0,tlshoria_square3,0,0,22.22,0.0
70.0,tlslasilky_square,0,0,27.78,0.0
70.0,tlslasilky_square2,0,0,27.78,0.0
70.0,tlslasilky_square3,0,0,27.78,0.0
70.0,tlsmoomen,1,0,21.56,0.0
70.0,tlsmoomen2,0,0,25.0,0.0
70.0,tlsmoomen3,3,0,12.63,0.0
70.0,tlsnasser_square,2,0,20.64,0.0
71.0,tlshoria_square1,1,1,14.81,15.0
71.0,tlshoria_square2,24,18,11.97,204.0
71.0,tlshoria_square3,0,0,22.22,0.0
71.0,tlslasilky_square,0,0,27.78,0.0
71.0,tlslasilky_square2,0,0,27.78,0.0
71.0,tlslasilky_square3,0,0,27.78,0.0
71.0,tlsmoomen,1,0,21.55,0.0
71.0,tlsmoomen2,0,0,25.0,0.0
71.0,tlsmoomen3,3,0,10.78,0.0
71.0,tlsnasser_square,3,0,20.66,0.0
72.0,tlshoria_square1,1,1,14.81,16.0
72.0,tlshoria_square2,24,19,11.82,223.0
72.0,tlshoria_square3,0,0,22.22,0.0
72.0,tlslasilky_square,0,0,27.78,0.0
72.0,tlslasilky_square2,0,0,27.78,0.0
72.0,tlslasilky_square3,0,0,27.78,0.0
72.0,tlsmoomen,1,0,22.62,0.0
72.0,tlsmoomen2,0,0,25.0,0.0
72.0,tlsmoomen3,4,1,10.13,1.0
72.0,tlsnasser_square,3,0,20.68,0.0
73.0,tlshoria_square1,1,1,14.81,17.0
73.0,tlshoria_square2,26,19,12.37,240.0
73.0,tlshoria_square3,0,0,22.22,0.0
73.0,tlslasilky_square,0,0,27.78,0.0
73.0,tlslasilky_square2,0,0,27.78,0.0
73.0,tlslasilky_square3,0,0,27.78,0.0
73.0,tlsmoomen,1,0,20.84,0.0
73.0,tlsmoomen2,0,0,25.0,0.0
73.0,tlsmoomen3,5,2,10.56,3.0
73.0,tlsnasser_square,4,0,20.68,0.0
74.0,tlshoria_square1,1,1,14.81,18.0
74.0,tlshoria_square2,27,20,12.4,260.0
74.0,tlshoria_square3,0,0,22.22,0.0
74.0,tlslasilky_square,0,0,27.78,0.0
74.0,tlslasilky_square2,0,0,27.78,0.0
74.0,tlslasilky_square3,0,0,27.78,0.0
74.0,tlsmoomen,0,0,22.22,0.0
74.0,tlsmoomen2,0,0,25.0,0.0
74.0,tlsmoomen3,5,3,9.94,6.0
74.0,tlsnasser_square,5,0,20.74,0.0
75.0,tlshoria_square1,1,1,14.81,19.0
75.0,tlshoria_square2,28,20,12.41,280.0
75.0,tlshoria_square3,0,0,22.22,0.0
75.0,tlslasilky_square,0,0,27.78,0.0
75.0,tlslasilky_square2,0,0,27.78,0.0
75.0,tlslasilky_square3,0,0,27.78,0.0
75.0,tlsmoomen,0,0,22.22,0.0
75.0,tlsmoomen2,0,0,25.0,0.0
75.0,tlsmoomen3,5,4,9.38,10.0
75.0,tlsnasser_square,5,0,20.7,0.0
76.0,tlshoria_square1,1,1,14.81,20.0
76.0,tlshoria_square2,29,20,12.41,300.0
76.0,tlshoria_square3,0,0,22.22,0.0
76.0,tlslasilky_square,0,0,27.78,0.0
76.0,tlslasilky_square2,0,0,27.78,0.0
76.0,tlslasilky_square3,0,0,27.78,0.0
76.0,tlsmoomen,0,0,22.22,0.0
76.0,tlsmoomen2,0,0,25.0,0.0
76.0,tlsmoomen3,5,4,9.34,14.0
76.0,tlsnasser_square,5,0,20.71,0.0
77.0,tlshoria_square1,1,1,14.81,21.0
77.0,tlshoria_square2,29,21,12.03,321.0
77.0,tlshoria_square3,0,0,22.22,0.0
77.0,tlslasilky_square,0,0,27.78,0.0
77.0,tlslasilky_square2,0,0,27.78,0.0
77.0,tlslasilky_square3,0,0,27.78,0.0
77.0,tlsmoomen,0,0,22.22,0.0
77.0,tlsmoomen2,0,0,25.0,0.0
77.0,tlsmoomen3,5,3,9.62,12.0
77.0,tlsnasser_square,5,0,20.14,0.0
78.0,tlshoria_square1,2,1,18.36,22.0
78.0,tlshoria_square2,30,21,11.93,342.0
78.0,tlshoria_square3,0,0,22.22,0.0
78.0,tlslasilky_square,0,0,27.78,0.0
78.0,tlslasilky_square2,0,0,27.78,0.0
78.0,tlslasilky_square3,0,0,27.78,0.0
78.0,tlsmoomen,0,0,22.22,0.0
78.0,tlsmoomen2,0,0,25.0,0.0
78.0,tlsmoomen3,5,3,9.51,10.0
78.0,tlsnasser_square,4,0,20.36,0.0
79.0,tlshoria_square1,2,1,18.14,23.0
79.0,tlshoria_square2,30,21,11.65,363.0
79.0,tlshoria_square3,0,0,22.22,0.0
79.0,tlslasilky_square,0,0,27.78,0.0
79.0,tlslasilky_square2,0,0,27.78,0.0
79.0,tlslasilky_square3,0,0,27.78,0.0
79.0,tlsmoomen,1,0,21.99,0.0
79.0,tlsmoomen2,0,0,25.0,0.0
79.0,tlsmoomen3,5,3,10.02,9.0
79.0,tlsnasser_square,4,0,20.25,0.0
80.0,tlshoria_square1,2,1,17.39,24.0
80.0,tlshoria_square2,31,22,11.71,385.0
80.0,tlshoria_square3,0,0,22.22,0.0
80.0,tlslasilky_square,0,0,27.78,0.0
80.0,tlslasilky_square2,0,0,27.78,0.0
80.0,tlslasilky_square3,0,0,27.78,0.0
80.0,tlsmoomen,1,0,20.02,0.0
80.0,tlsmoomen2,0,0,25.0,0.0
80.0,tlsmoomen3,5,3,9.77,12.0
80.0,tlsnasser_square,3,0,20.45,0.0
81.0,tlshoria_square1,2,1,16.79,25.0
81.0,tlshoria_square2,32,23,11.76,408.0
81.0,tlshoria_square3,0,0,22.22,0.0
81.0,tlslasilky_square,0,0,27.78,0.0
81.0,tlslasilky_square2,0,0,27.78,0.0
81.0,tlslasilky_square3,0,0,27.78,0.0
81.0,tlsmoomen,0,0,22.22,0.0
81.0,tlsmoomen2,0,0,25.0,0.0
81.0,tlsmoomen3,6,4,9.62,16.0
81.0,tlsnasser_square,4,0,20.05,0.0
82.0,tlshoria_square1,2,1,16.05,26.0
82.0,tlshoria_square2,33,23,11.8,431.0
82.0,tlshoria_square3,0,0,22.22,0.0
82.0,tlslasilky_square,0,0,27.78,0.0
82.0,tlslasilky_square2,0,0,27.78,0.0
82.0,tlslasilky_square3,0,0,27.78,0.0
82.0,tlsmoomen,0,0,22.22,0.0
82.0,tlsmoomen2,0,0,25.0,0.0
82.0,tlsmoomen3,6,5,9.39,21.0
82.0,tlsnasser_square,4,0,20.1,0.0
83.0,tlshoria_square1,2,1,15.3,27.0
83.0,tlshoria_square2,33,24,11.59,455.0
83.0,tlshoria_square3,0,0,22.22,0.0
83.0,tlslasilky_square,0,0,27.78,0.0
83.0,tlslasilky_square2,0,0,27.78,0.0
83.0,tlslasilky_square3,0,0,27.78,0.0
83.0,tlsmoomen,1,0,19.63,0.0
83.0,tlsmoomen2,1,0,22.24,0.0
83.0,tlsmoomen3,6,5,9.32,26.0
83.0,tlsnasser_square,5,0,20.02,0.0
84.0,tlshoria_square1,2,1,14.91,28.0
84.0,tlshoria_square2,34,25,11.55,480.0
84.0,tlshoria_square3,0,0,22.22,0.0
84.0,tlslasilky_square,0,0,27.78,0.0
84.0,tlslasilky_square2,0,0,27.78,0.0
84.0,tlslasilky_square3,0,0,27.78,0.0
84.0,tlsmoomen,2,0,18.7,0.0
84.0,tlsmoomen2,0,0,25.0,0.0
84.0,tlsmoomen3,5,4,9.29,27.0
84.0,tlsnasser_square,4,0,20.1,0.0
85.0,tlshoria_square1,2,2,14.81,30.0
85.0,tlshoria_square2,35,27,11.65,507.0
85.0,tlshoria_square3,0,0,22.22,0.0
85.0,tlslasilky_square,0,0,27.78,0.0
85.0,tlslasilky_square2,0,0,27.78,0.0
85.0,tlslasilky_square3,0,0,27.78,0.0
85.0,tlsmoomen,2,0,16.7,0.0
85.0,tlsmoomen2,0,0,25.0,0.0
85.0,tlsmoomen3,5,4,9.41,28.0
85.0,tlsnasser_square,5,0,20.19,0.0
86.0,tlshoria_square1,2,2,14.81,32.0
86.0,tlshoria_square2,36,27,11.57,533.0
86.0,tlshoria_square3,0,0,22.22,0.0
86.0,tlslasilky_square,0,0,27.78,0.0
86.0,tlslasilky_square2,0,0,27.78,0.0
86.0,tlslasilky_square3,0,0,27.78,0.0
86.0,tlsmoomen,2,0,14.76,0.0
86.0,tlsmoomen2,0,0,25.0,0.0
86.0,tlsmoomen3,5,3,9.91,30.0
86.0,tlsnasser_square,5,0,19.96,0.0
87.0,tlshoria_square1,3,2,17.23,34.0
87.0,tlshoria_square2,36,28,11.43,561.0
87.0,tlshoria_square3,0,0,22.22,0.0
87.0,tlslasilky_square,0,0,27.78,0.0
87.0,tlslasilky_square2,0,0,27.78,0.0
87.0,tlslasilky_square3,0,0,27.78,0.0
87.0,tlsmoomen,2,0,12.98,0.0
87.0,tlsmoomen2,0,0,25.0,0.0
87.0,tlsmoomen3,5,3,9.7,33.0
87.0,tlsnasser_square,6,0,19.91,0.0
88.0,tlshoria_square1,3,2,16.76,36.0
88.0,tlshoria_square2,37,28,11.38,589.0
88.0,tlshoria_square3,0,0,22.22,0.0
88.0,tlslasilky_square,0,0,27.78,0.0
88.0,tlslasilky_square2,0,0,27.78,0.0
88.0,tlslasilky_square3,0,0,27.78,0.0
88.0,tlsmoomen,2,0,11.82,0.0
88.0,tlsmoomen2,0,0,25.0,0.0
88.0,tlsmoomen3,6,4,9.72,37.0
88.0,tlsnasser_square,8,0,19.91,0.0
89.0,tlshoria_square1,3,2,16.3,38.0
89.0,tlshoria_square2,37,29,11.25,616.0
89.0,tlshoria_square3,0,0,22.22,0.0
89.0,tlslasilky_square,0,0,27.78,0.0
89.0,tlslasilky_square2,0,0,27.78,0.0
89.0,tlslasilky_square3,0,0,27.78,0.0
89.0,tlsmoomen,2,1,11.34,1.0
89.0,tlsmoomen2,0,0,25.0,0.0
89.0,tlsmoomen3,6,4,9.46,41.0
89.0,tlsnasser_square,8,0,19.52,0.0
90.0,tlshoria_square1,3,2,15.97,40.0
90.0,tlshoria_square2,37,31,11.21,647.0
90.0,tlshoria_square3,0,0,22.22,0.0
90.0,tlslasilky_square,1,0,26.52,0.0
90.0,tlslasilky_square2,0,0,27.78,0.0
90.0,tlslasilky_square3,0,0,27.78,0.0
90.0,tlsmoomen,2,1,11.21,2.0
90.0,tlsmoomen2,0,0,25.0,0.0
90.0,tlsmoomen3,6,4,9.36,45.0
90.0,tlsnasser_square,9,0,19.16,0.0
91.0,tlshoria_square1,2,1,15.8,7.0
91.0,tlshoria_square2,36,29,11.46,593.0
91.0,tlshoria_square3,0,0,22.22,0.0
91.0,tlslasilky_square,1,0,26.8,0.0
91.0,tlslasilky_square2,0,0,27.78,0.0
91.0,tlslasilky_square3,0,0,27.78,0.0
91.0,tlsmoomen,1,1,11.16,1.0
91.0,tlsmoomen2,0,0,25.0,0.0
91.0,tlsmoomen3,5,4,9.3,32.0
91.0,tlsnasser_square,9,0,19.47,0.0
92.0,tlshoria_square1,2,0,15.31,0.0
92.0,tlshoria_square2,37,28,11.51,542.0
92.0,tlshoria_square3,0,0,22.22,0.0
92.0,tlslasilky_square,0,0,27.78,0.0
92.0,tlslasilky_square2,0,0,27.78,0.0
92.0,tlslasilky_square3,0,0,27.78,0.0
92.0,tlsmoomen,1,0,12.16,0.0
92.0,tlsmoomen2,0,0,25.0,0.0
92.0,tlsmoomen3,5,3,9.45,21.0
92.0,tlsnasser_square,9,1,19.42,1.0
93.0,tlshoria_square1,2,0,15.58,0.0
93.0,tlshoria_square2,37,25,11.43,488.0
93.0,tlshoria_square3,0,0,22.22,0.0
93.0,tlslasilky_square,0,0,27.78,0.0
93.0,tlslasilky_square2,0,0,27.78,0.0
93.0,tlslasilky_square3,0,0,27.78,0.0
93.0,tlsmoomen,0,0,22.22,0.0
93.0,tlsmoomen2,0,0,25.0,0.0
93.0,tlsmoomen3,5,3,9.98,10.0
93.0,tlsnasser_square,10,2,19.19,3.0
94.0,tlshoria_square1,1,0,15.58,0.0
94.0,tlshoria_square2,37,27,11.53,478.0
94.0,tlshoria_square3,0,0,22.22,0.0
94.0,tlslasilky_square,0,0,27.78,0.0
94.0,tlslasilky_square2,0,0,27.78,0.0
94.0,tlslasilky_square3,0,0,27.78,0.0
94.0,tlsmoomen,0,0,22.22,0.0
94.0,tlsmoomen2,0,0,25.0,0.0
94.0,tlsmoomen3,4,3,10.39,13.0
94.0,tlsnasser_square,10,2,19.12,5.0
95.0,tlshoria_square1,1,0,16.42,0.0
95.0,tlshoria_square2,37,26,8.46,433.0
95.0,tlshoria_square3,0,0,22.22,0.0
95.0,tlslasilky_square,0,0,27.78,0.0
95.0,tlslasilky_square2,0,0,27.78,0.0
95.0,tlslasilky_square3,0,0,27.78,0.0
95.0,tlsmoomen,0,0,22.22,0.0
95.0,tlsmoomen2,0,0,25.0,0.0
95.0,tlsmoomen3,5,3,10.27,16.0
95.0,tlsnasser_square,10,2,19.02,7.0
96.0,tlshoria_square1,1,0,22.22,0.0
96.0,tlshoria_square2,37,24,8.29,392.0
96.0,tlshoria_square3,0,0,22.22,0.0
96.0,tlslasilky_square,0,0,27.78,0.0
96.0,tlslasilky_square2,0,0,27.78,0.0
96.0,tlslasilky_square3,0,0,27.78,0.0
96.0,tlsmoomen,0,0,22.22,0.0
96.0,tlsmoomen2,1,0,20.27,0.0
96.0,tlsmoomen3,4,3,10.53,19.0
96.0,tlsnasser_square,9,2,18.85,9.0
97.0,tlshoria_square1,1,0,21.61,0.0
97.0,tlshoria_square2,37,25,7.48,355.0
97.0,tlshoria_square3,0,0,22.22,0.0
97.0,tlslasilky_square,0,0,27.78,0.0
97.0,tlslasilky_square2,0,0,27.78,0.0
97.0,tlslasilky_square3,1,0,25.49,0.0
97.0,tlsmoomen,0,0,22.22,0.0
97.0,tlsmoomen2,1,0,19.5,0.0
97.0,tlsmoomen3,4,3,10.77,22.0
97.0,tlsnasser_square,10,2,18.79,11.0
98.0,tlshoria_square1,1,0,20.66,0.0
98.0,tlshoria_square2,38,23,7.15,373.0
98.0,tlshoria_square3,0,0,22.22,0.0
98.0,tlslasilky_square,0,0,27.78,0.0
98.0,tlslasilky_square2,0,0,27.78,0.0
98.0,tlslasilky_square3,0,0,27.78,0.0
98.0,tlsmoomen,0,0,22.22,0.0
98.0,tlsmoomen2,1,1,19.45,1.0
98.0,tlsmoomen3,4,3,10.8,25.0
98.0,tlsnasser_square,10,2,18.54,13.0
99.0,tlshoria_square1,1,0,20.39,0.0
99.0,tlshoria_square2,40,24,4.1,337.0
99.0,tlshoria_square3,1,0,20.35,0.0
99.0,tlslasilky_square,0,0,27.78,0.0
99.0,tlslasilky_square2,0,0,27.78,0.0
99.0,tlslasilky_square3,1,0,24.79,0.0
99.0,tlsmoomen,0,0,22.22,0.0
99.0,tlsmoomen2,1,1,19.45,2.0
99.0,tlsmoomen3,4,3,11.24,28.0
99.0,tlsnasser_square,11,3,18.78,16.0
100.0,tlshoria_square1,0,0,22.22,0.0
100.0,tlshoria_square2,39,22,2.94,322.0
100.0,tlshoria_square3,1,0,19.22,0.0
100.0,tlslasilky_square,0,0,27.78,0.0
100.0,tlslasilky_square2,0,0,27.78,0.0
100.0,tlslasilky_square3,0,0,27.78,0.0
100.0,tlsmoomen,0,0,22.22,0.0
100.0,tlsmoomen2,1,1,19.45,3.0
100.0,tlsmoomen3,4,3,11.38,31.0
100.0,tlsnasser_square,10,3,18.81,19.0
101.0,tlshoria_square1,0,0,22.22,0.0
101.0,tlshoria_square2,39,22,1.99,285.0
101.0,tlshoria_square3,2,0,18.83,0.0
101.0,tlslasilky_square,0,0,27.78,0.0
101.0,tlslasilky_square2,0,0,27.78,0.0
101.0,tlslasilky_square3,0,0,27.78,0.0
101.0,tlsmoomen,0,0,22.22,0.0
101.0,tlsmoomen2,1,1,19.45,4.0
101.0,tlsmoomen3,4,3,11.87,34.0
101.0,tlsnasser_square,12,4,18.99,23.0
102.0,tlshoria_square1,0,0,22.22,0.0
102.0,tlshoria_square2,39,22,1.96,253.0
102.0,tlshoria_square3,2,0,17.75,0.0
102.0,tlslasilky_square,0,0,27.78,0.0
102.0,tlslasilky_square2,0,0,27.78,0.0
102.0,tlslasilky_square3,0,0,27.78,0.0
102.0,tlsmoomen,0,0,22.22,0.0
102.0,tlsmoomen2,1,1,19.45,5.0
102.0,tlsmoomen3,4,3,11.85,37.0
102.0,tlsnasser_square,11,4,18.98,27.0
103.0,tlshoria_square1,0,0,22.22,0.0
103.0,tlshoria_square2,38,23,1.27,241.0
103.0,tlshoria_square3,2,0,17.15,0.0
103.0,tlslasilky_square,1,0,27.56,0.0
103.0,tlslasilky_square2,0,0,27.78,0.0
103.0,tlslasilky_square3,0,0,27.78,0.0
103.0,tlsmoomen,0,0,22.22,0.0
103.0,tlsmoomen2,1,1,19.45,6.0
103.0,tlsmoomen3,3,3,16.67,40.0
103.0,tlsnasser_square,13,4,19.19,31.0
104.0,tlshoria_square1,0,0,22.22,0.0
104.0,tlshoria_square2,38,21,0.89,210.0
104.0,tlshoria_square3,2,1,16.83,1.0
104.0,tlslasilky_square,0,0,27.78,0.0
104.0,tlslasilky_square2,0,0,27.78,0.0
104.0,tlslasilky_square3,0,0,27.78,0.0
104.0,tlsmoomen,0,0,22.22,0.0
104.0,tlsmoomen2,2,1,14.1,7.0
104.0,tlsmoomen3,4,3,11.88,43.0
104.0,tlsnasser_square,16,4,19.36,35.0
105.0,tlshoria_square1,0,0,22.22,0.0
105.0,tlshoria_square2,37,22,0.75,186.0
105.0,tlshoria_square3,2,1,16.69,2.0
105.0,tlslasilky_square,0,0,27.78,0.0
105.0,tlslasilky_square2,0,0,27.78,0.0
105.0,tlslasilky_square3,0,0,27.78,0.0
105.0,tlsmoomen,0,0,22.22,0.0
105.0,tlsmoomen2,2,2,13.91,9.0
105.0,tlsmoomen3,4,3,12.12,46.0
105.0,tlsnasser_square,16,4,19.05,39.0
106.0,tlshoria_square1,0,0,22.22,0.0
106.0,tlshoria_square2,37,19,0.88,165.0
106.0,tlshoria_square3,2,2,16.67,4.0
106.0,tlslasilky_square,1,0,26.86,0.0
106.0,tlslasilky_square2,0,0,27.78,0.0
106.0,tlslasilky_square3,1,0,24.92,0.0
106.0,tlsmoomen,0,0,22.22,0.0
106.0,tlsmoomen2,2,2,13.9,11.0
106.0,tlsmoomen3,4,3,11.89,49.0
106.0,tlsnasser_square,17,4,19.59,43.0
107.0,tlshoria_square1,0,0,22.22,0.0
107.0,tlshoria_square2,36,19,0.88,148.0
107.0,tlshoria_square3,2,2,16.67,6.0
107.0,tlslasilky_square,1,0,26.88,0.0
107.0,tlslasilky_square2,0,0,27.78,0.0
107.0,tlslasilky_square3,0,0,27.78,0.0
107.0,tlsmoomen,0,0,22.22,0.0
107.0,tlsmoomen2,2,2,13.89,13.0
107.0,tlsmoomen3,4,3,11.98,52.0
107.0,tlsnasser_square,17,4,19.5,47.0
108.0,tlshoria_square1,0,0,22.22,0.0
108.0,tlshoria_square2,35,18,0.96,133.0
108.0,tlshoria_square3,2,2,16.67,8.0
108.0,tlslasilky_square,1,0,27.31,0.0
108.0,tlslasilky_square2,0,0,27.78,0.0
108.0,tlslasilky_square3,1,0,24.61,0.0
108.0,tlsmoomen,0,0,22.22,0.0
108.0,tlsmoomen2,2,2,13.89,15.0
108.0,tlsmoomen3,4,3,11.92,55.0
108.0,tlsnasser_square,19,5,19.42,52.0
109.0,tlshoria_square1,1,0,21.23,0.0
109.0,tlshoria_square2,35,17,0.96,135.0
109.0,tlshoria_square3,2,2,16.67,10.0
109.0,tlslasilky_square,2,0,27.16,0.0
109.0,tlslasilky_square2,0,0,27.78,0.0
109.0,tlslasilky_square3,0,0,27.78,0.0
109.0,tlsmoomen,0,0,22.22,0.0
109.0,tlsmoomen2,2,2,13.89,17.0
109.0,tlsmoomen3,4,3,12.03,58.0
109.0,tlsnasser_square,18,5,19.41,57.0
110.0,tlshoria_square1,1,0,21.08,0.0
110.0,tlshoria_square2,34,18,0.92,140.0
110.0,tlshoria_square3,2,2,16.67,12.0
110.0,tlslasilky_square,1,0,27.13,0.0
110.0,tlslasilky_square2,0,0,27.78,0.0
110.0,tlslasilky_square3,1,0,24.78,0.0
110.0,tlsmoomen,0,0,22.22,0.0
110.0,tlsmoomen2,2,2,13.89,19.0
110.0,tlsmoomen3,4,3,11.56,61.0
110.0,tlsnasser_square,19,6,18.96,63.0
111.0,tlshoria_square1,2,0,21.04,0.0
111.0,tlshoria_square2,34,16,1.15,126.0
111.0,tlshoria_square3,2,2,16.66,14.0
111.0,tlslasilky_square,0,0,27.78,0.0
111.0,tlslasilky_square2,0,0,27.78,0.0
111.0,tlslasilky_square3,0,0,27.78,0.0
